Région;Ancienne région;Grande catégorie de mesures;Catégorie / détail AG;﻿Année;Code région;Code ancienne région;Code grande catégorie de mesures;Code catégorie détail AG;Montant des exonérations
Auvergne-Rhône-Alpes;Rhône-Alpes;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2009;84;82;4;40;121215258.0
Auvergne-Rhône-Alpes;Rhône-Alpes;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2011;84;82;4;40;80661843.0
Auvergne-Rhône-Alpes;Rhône-Alpes;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2015;84;82;4;40;99976585.0
Auvergne-Rhône-Alpes;Rhône-Alpes;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2016;84;82;4;40;97746142.0
Auvergne-Rhône-Alpes;Rhône-Alpes;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2018;84;82;4;40;107420236.0
Auvergne-Rhône-Alpes;Rhône-Alpes;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2019;84;82;4;40;98837871.0
Auvergne-Rhône-Alpes;Rhône-Alpes;9_Autres mesures;90_Autres mesures;2021;84;82;9;90;90994640.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2007;84;83;1;11;438066149.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2010;84;83;1;11;438366603.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2014;84;83;1;11;422072026.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2016;84;83;1;11;438489385.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2019;84;83;1;11;527609249.33
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2020;84;83;1;11;509800891.74
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;12_Aide à la RTT;2004;84;83;1;12;207041563.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;12_Aide à la RTT;2006;84;83;1;12;675501.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;12_Aide à la RTT;2008;84;83;1;12;10157.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;13_Exonération Heures supplémentaires;2008;84;83;1;13;50385145.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;13_Exonération Heures supplémentaires;2009;84;83;1;13;47930577.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;13_Exonération Heures supplémentaires;2010;84;83;1;13;50356780.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;13_Exonération Heures supplémentaires;2011;84;83;1;13;53621999.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;13_Exonération Heures supplémentaires;2018;84;83;1;13;9025263.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;13_Exonération Heures supplémentaires;2022;84;83;1;13;42477029.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2013;84;83;1;14;203410670.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2017;84;83;1;14;393551188.94
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;15_Réduction des cotisations famille;2017;84;83;1;15;123195348.07
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;15_Réduction des cotisations famille;2019;84;83;1;15;132901788.38
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;15_Réduction des cotisations famille;2020;84;83;1;15;124090426.68
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;16_Réduction des cotisations maladie;2019;84;83;1;16;390310952.44
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;16_Réduction des cotisations maladie;2020;84;83;1;16;363865556.91
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;16_Réduction des cotisations maladie;2022;84;83;1;16;428474491.96
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;16_Réduction des cotisations maladie;2023;84;83;1;16;456084759.02
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;19_Autres allégements généraux;2005;84;83;1;19;48459.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;19_Autres allégements généraux;2008;84;83;1;19;65296.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;19_Autres allégements généraux;2009;84;83;1;19;69550.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;19_Autres allégements généraux;2010;84;83;1;19;104646.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;19_Autres allégements généraux;2012;84;83;1;19;182951.0
Auvergne-Rhône-Alpes;Auvergne;1_Allégements généraux;19_Autres allégements généraux;2023;84;83;1;19;597744.0
Auvergne-Rhône-Alpes;Auvergne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2009;84;83;2;20;26916123.0
Auvergne-Rhône-Alpes;Auvergne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2011;84;83;2;20;27243190.0
Auvergne-Rhône-Alpes;Auvergne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2012;84;83;2;20;26665809.0
Auvergne-Rhône-Alpes;Auvergne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2016;84;83;2;20;32921530.0
Auvergne-Rhône-Alpes;Auvergne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2022;84;83;2;20;11706006.0
Auvergne-Rhône-Alpes;Auvergne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2023;84;83;2;20;13306056.0
Auvergne-Rhône-Alpes;Auvergne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2010;84;83;3;30;11022479.0
Auvergne-Rhône-Alpes;Auvergne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2011;84;83;3;30;11729599.0
Auvergne-Rhône-Alpes;Auvergne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2012;84;83;3;30;11121012.0
Auvergne-Rhône-Alpes;Auvergne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2017;84;83;3;30;7951475.0
Auvergne-Rhône-Alpes;Auvergne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2021;84;83;3;30;6769773.0
Auvergne-Rhône-Alpes;Auvergne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2007;84;83;4;40;18197221.0
Auvergne-Rhône-Alpes;Auvergne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2012;84;83;4;40;17283292.0
Auvergne-Rhône-Alpes;Auvergne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2014;84;83;4;40;18289261.0
Auvergne-Rhône-Alpes;Auvergne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2015;84;83;4;40;18379439.0
Auvergne-Rhône-Alpes;Auvergne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2016;84;83;4;40;17802109.0
Auvergne-Rhône-Alpes;Auvergne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2019;84;83;4;40;16959352.0
Auvergne-Rhône-Alpes;Auvergne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2020;84;83;4;40;16149872.0
Auvergne-Rhône-Alpes;Auvergne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2021;84;83;4;40;16712241.0
Auvergne-Rhône-Alpes;Auvergne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2023;84;83;4;40;16353707.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;11_Réduction générale sur les bas salaires;2006;93;93;1;11;1417061335.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;11_Réduction générale sur les bas salaires;2007;93;93;1;11;1501368272.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;11_Réduction générale sur les bas salaires;2009;93;93;1;11;1568595722.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;11_Réduction générale sur les bas salaires;2015;93;93;1;11;1589864302.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;11_Réduction générale sur les bas salaires;2021;93;93;1;11;2212483130.4
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;11_Réduction générale sur les bas salaires;2023;93;93;1;11;2971634011.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;12_Aide à la RTT;2005;93;93;1;12;437596180.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;12_Aide à la RTT;2007;93;93;1;12;244979.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;12_Aide à la RTT;2008;93;93;1;12;18627.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;13_Exonération Heures supplémentaires;2009;93;93;1;13;224933076.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;13_Exonération Heures supplémentaires;2010;93;93;1;13;238166474.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;13_Exonération Heures supplémentaires;2012;93;93;1;13;194470158.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;13_Exonération Heures supplémentaires;2015;93;93;1;13;40727238.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2013;93;93;1;14;789830420.44
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2014;93;93;1;14;1289678083.3
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2016;93;93;1;14;1313376629.9
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2017;93;93;1;14;1591900890.7
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2018;93;93;1;14;1368201720.6
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;15_Réduction des cotisations famille;2018;93;93;1;15;532386359.33
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;15_Réduction des cotisations famille;2019;93;93;1;15;566922354.04
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;15_Réduction des cotisations famille;2022;93;93;1;15;640262533.61
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;16_Réduction des cotisations maladie;2020;93;93;1;16;1461792696.8
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;16_Réduction des cotisations maladie;2021;93;93;1;16;1624048474.7
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;16_Réduction des cotisations maladie;2022;93;93;1;16;1823026591.1
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;16_Réduction des cotisations maladie;2023;93;93;1;16;1943492839.3
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;19_Autres allégements généraux;2010;93;93;1;19;243914.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;19_Autres allégements généraux;2012;93;93;1;19;318995.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;19_Autres allégements généraux;2015;93;93;1;19;3064606.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;19_Autres allégements généraux;2016;93;93;1;19;3644601.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;19_Autres allégements généraux;2019;93;93;1;19;3123607.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;19_Autres allégements généraux;2020;93;93;1;19;2785323.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;19_Autres allégements généraux;2021;93;93;1;19;3638195.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;1_Allégements généraux;19_Autres allégements généraux;2022;93;93;1;19;3810401.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2004;93;93;2;20;127119151.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2005;93;93;2;20;132903105.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2006;93;93;2;20;146443906.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2008;93;93;2;20;129087155.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2011;93;93;2;20;94481896.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2012;93;93;2;20;95963707.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2013;93;93;2;20;98448778.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2014;93;93;2;20;114354018.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2015;93;93;2;20;123737278.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2021;93;93;2;20;39541714.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2023;93;93;2;20;58761529.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2011;93;93;3;30;25552565.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2013;93;93;3;30;18262788.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2018;93;93;3;30;8078041.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2019;93;93;3;30;5215263.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2020;93;93;3;30;3592526.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2022;93;93;3;30;3503628.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2005;93;93;4;40;56638221.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2006;93;93;4;40;76371484.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2007;93;93;4;40;90838661.0
Provence-Alpes-Côte d'Azur;Provence-Alpes-Côte d'Azur;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2018;93;93;4;40;96805065.0
Corse;Corse;1_Allégements généraux;11_Réduction générale sur les bas salaires;2010;94;94;1;11;117380630.0
Corse;Corse;1_Allégements généraux;11_Réduction générale sur les bas salaires;2013;94;94;1;11;113974509.0
Corse;Corse;1_Allégements généraux;11_Réduction générale sur les bas salaires;2015;94;94;1;11;116978161.0
Corse;Corse;1_Allégements généraux;11_Réduction générale sur les bas salaires;2016;94;94;1;11;119812021.0
Corse;Corse;1_Allégements généraux;11_Réduction générale sur les bas salaires;2017;94;94;1;11;123575460.0
Corse;Corse;1_Allégements généraux;11_Réduction générale sur les bas salaires;2022;94;94;1;11;192827769.27
Corse;Corse;1_Allégements généraux;12_Aide à la RTT;2009;94;94;1;12;940.0
Corse;Corse;1_Allégements généraux;13_Exonération Heures supplémentaires;2008;94;94;1;13;13998798.0
Corse;Corse;1_Allégements généraux;13_Exonération Heures supplémentaires;2009;94;94;1;13;15932844.0
Corse;Corse;1_Allégements généraux;13_Exonération Heures supplémentaires;2013;94;94;1;13;4295437.0
Corse;Corse;1_Allégements généraux;13_Exonération Heures supplémentaires;2015;94;94;1;13;4004418.0
Corse;Corse;1_Allégements généraux;13_Exonération Heures supplémentaires;2016;94;94;1;13;4226007.0
Corse;Corse;1_Allégements généraux;13_Exonération Heures supplémentaires;2019;94;94;1;13;16190154.0
Corse;Corse;1_Allégements généraux;13_Exonération Heures supplémentaires;2023;94;94;1;13;22628251.0
Corse;Corse;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2015;94;94;1;14;76467308.64
Corse;Corse;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2017;94;94;1;14;99250808.72
Corse;Corse;1_Allégements généraux;15_Réduction des cotisations famille;2015;94;94;1;15;16447111.94
